"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"08449013025","2018-11-04T11:14:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","55","59",,,,,"88",,"BKN:07 7",,"1.55",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068SPECI LERT 041014Z 31003KT 250V360 2500 BR BKN007 15/13 Q1017 NOSIG=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T12:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","57","61",,,,,"88",,"FEW:02 7 SCT:04 10",,"3.73",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 041100Z 00000KT 6000 FEW007 SCT010 16/14 Q1017 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T13:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","57","63",,,,,"83",,"BKN:07 11",,"6.21",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 041200Z VRB03KT 9999 BKN011 17/14 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T14:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","59","66",,,,,"78",,"SCT:04 15",,"6.21",,"VRB",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 041300Z VRB02KT 9999 SCT015 19/15 Q1014 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T15:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","59","64",,,,,"83",,"FEW:02 15 SCT:04 27",,"6.21",,"VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 041400Z 24004KT 110V280 9999 FEW015 SCT027 18/15 Q1013 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T16:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","59","64",,,,,"83",,"FEW:02 24 SCT:04 36",,"6.21",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 041500Z 21003KT 160V260 9999 FEW024 SCT036 18/15 Q1013 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T17:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","59","63",,,,,"88",,"FEW:02 30 BKN:07 45",,"6.21",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 041600Z 22003KT 190V250 9999 FEW030 BKN045 17/15 Q1013 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T18:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","59","63",,,,,"88",,"FEW:02 20 BKN:07 45",,"6.21",,"VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 041700Z 24004KT 210V270 9999 FEW020 BKN045 17/15 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","59","63",,,,,"88",,"FEW:02 33 OVC:08 44",,"6.21",,"270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 041800Z 27005KT 9999 FEW033 OVC044 17/15 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T20:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","54","63",,,,,"73",,"BKN:07 29 BKN:07 49",,"6.21",,"VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 041900Z 26005KT 240V300 9999 BKN029 BKN049 17/12 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T21:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","52","64",,,,,"64",,"FEW:02 30 OVC:08 46",,"6.21",,"250",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 042000Z 25010KT 9999 FEW030 OVC046 18/11 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T22:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","64",,,,,"64",,"FEW:02 25 OVC:08 45",,"6.21",,"230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 042100Z 23008KT 9999 FEW025 OVC045 18/11 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-04T23:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","64",,,,,"64",,"OVC:08 50",,"6.21",,"230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 042200Z 23009KT 9999 OVC050 18/11 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T00:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","64",,,,,"68",,"FEW:02 35 BKN:07 45",,"6.21",,"220",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 042300Z 22012KT 9999 FEW035 BKN045 18/12 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T01:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","54","64",,,,,"68",,"FEW:02 30 BKN:07 40",,"6.21",,"210",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 050000Z 21015KT 9999 FEW030 BKN040 18/12 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T02:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","55","63",,"||RA",,,"77",,"FEW:02 20 BKN:07 30",,"5.59",,"210",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET079METAR LERT 050100Z 21016KT 9000 -RA FEW020 BKN030 17/13 Q1008 TEMPO 4000 RA BR=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T03:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","57","63",,,,,"83",,"FEW:02 20 OVC:08 30",,"6.21",,"VRB",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 050200Z 20019KT 170V230 9999 FEW020 OVC030 17/14 Q1006 TEMPO 4000 RA BR=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T03:37:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","59","61",,"||RA",,,"94",,"BKN:07 20",,"1.86",,"210",,"28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET060SPECI LERT 050237Z 21024KT 3000 RA BKN020 16/15 Q1006 NOSIG=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T04:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","59","59",,"||RA",,,"100",,"SCT:04 8 BKN:07 15",,"1.86",,"260",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET067METAR LERT 050300Z 26017KT 3000 RA SCT008 BKN015 15/15 Q1006 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T05:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","52","55",,"||RA",,,"88",,"SCT:04 15 BKN:07 35",,"1.86",,"VRB",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET075METAR LERT 050400Z 31014KT 280V350 3000 RA SCT015 BKN035 13/11 Q1008 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T06:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","52","55",,"||RA",,,"88",,"FEW:02 20",,"6.21",,"VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET080METAR LERT 050500Z 29004KT 260V330 9999 -RA FEW020 13/11 Q1007 TEMPO 4000 RA BR=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T07:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","50","57",,,,,"77",,"SCT:04 30",,"6.21",,"VRB",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068METAR LERT 050600Z VRB02KT 9999 SCT030 14/10 Q1008 TEMPO 4000 RA BR=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T08:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","48","57",,,,,"72",,"SCT:04 30",,"6.21",,"VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET073METAR LERT 050700Z 32007KT 290V350 9999 SCT030 14/09 Q1009 TEMPO 4000 RA=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T09:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","46","57",,,,,"67",,"FEW:02 31 SCT:04 40",,"6.21",,"VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 050800Z 31008KT 270V330 9999 FEW031 SCT040 14/08 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T10:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","48","59",,,,,"68",,"FEW:02 30",,"6.21",,"VRB",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 050900Z 31011KT 280V340 9999 FEW030 15/09 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T11:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","46","61",,,,,"59",,"FEW:02 30",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051000Z 32013KT 280V350 9999 FEW030 16/08 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T12:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","48","61",,,,,"63",,"FEW:02 33",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051100Z 29013KT 260V320 9999 FEW033 16/09 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T13:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","46","61",,,,,"59",,"FEW:02 33",,"6.21",,"VRB",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051200Z 30014KT 270V350 9999 FEW033 16/08 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T14:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","46","61",,,,,"59",,"FEW:02 33",,"6.21",,"VRB",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051300Z 28014KT 260V320 9999 FEW033 16/08 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T15:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","48","63",,,,,"59",,"FEW:02 40",,"6.21",,"VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051400Z 28010KT 240V330 9999 FEW040 17/09 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T16:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","63",,,,,"64",,"FEW:02 35 SCT:04 50",,"6.21",,"260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 051500Z 26013KT 9999 FEW035 SCT050 17/10 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T17:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","46","61",,,,,"59",,"FEW:02 38",,"6.21",,"VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068METAR LERT 051600Z 28010KT 240V320 9999 FEW038TCU 16/08 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T18:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","46","61",,,,,"59",,"FEW:02 30",,"6.21",,"270",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 051700Z 27010KT 9999 FEW030 16/08 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","46","61",,,,,"59",,"FEW:02 30",,"6.21",,"270",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 051800Z 27007KT 9999 FEW030 16/08 Q1013 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T20:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","46","59",,,,,"63",,"FEW:02 47",,"6.21",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 051900Z 28009KT 250V310 9999 FEW047 15/08 Q1014 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T21:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","46","61",,,,,"59",,"FEW:02 43",,"6.21",,"VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 052000Z 28008KT 250V320 9999 FEW043 16/08 Q1014 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T22:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","46","59",,,,,"63",,"FEW:02 35",,"6.21",,"300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 052100Z 30006KT 9999 FEW035 15/08 Q1015 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-05T23:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","46","59",,,,,"63",,"FEW:02 30",,"6.21",,"VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 052200Z 29006KT 260V320 9999 FEW030 15/08 Q1015 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T00:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","48","57",,,,,"72",,"FEW:02 30",,"6.21",,"290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 052300Z 29005KT 9999 FEW030 14/09 Q1015 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T01:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","59",,,,,"63",,"FEW:02 25",,"6.21",,"VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 060000Z 30007KT 270V330 9999 FEW025 15/08 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T02:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","48","57",,,,,"72",,"FEW:02 25",,"6.21",,"320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 060100Z 32003KT 9999 FEW025 14/09 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T03:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","55",,,,,"72",,"FEW:02 25",,"6.21",,"330",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 060200Z 33002KT 9999 FEW025 13/08 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T04:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","54",,,,,"77",,"FEW:02 25",,"6.21",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 060300Z 00000KT 9999 FEW025 12/08 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T05:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","50",,,,,"88",,"FEW:02 25",,"6.21",,"060",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 060400Z 06002KT 9999 FEW025 10/08 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T06:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","48",,,,,"94",,,,,,"080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET051METAR LERT 060500Z 08005KT CAVOK 09/08 Q1016 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T07:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","45","46",,,,,"93",,,,,,"090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET051METAR LERT 060600Z 09005KT CAVOK 08/07 Q1017 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T08:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","45","48",,,,,"87",,,,,,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET051METAR LERT 060700Z 08004KT CAVOK 09/07 Q1017 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T09:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","46","50",,,,,"88",,,,,,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET051METAR LERT 060800Z 08004KT CAVOK 10/08 Q1018 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T10:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","54",,,,,"88",,,,,,"090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET051METAR LERT 060900Z 09005KT CAVOK 12/10 Q1018 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T11:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","59",,,,,"72",,"FEW:02 59",,"6.21",,"VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061000Z 09005KT 060V130 9999 FEW059 15/10 Q1019 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T12:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","63",,,,,"64",,"FEW:02 45",,"6.21",,"VRB",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 061100Z VRB01KT 9999 FEW045 17/10 Q1019 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T13:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","50","63",,,,,"64",,"FEW:02 29",,"6.21",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 061200Z VRB03KT 9999 FEW029 17/10 Q1018 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T14:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","50","63",,,,,"64",,"FEW:02 29",,"6.21",,"VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061300Z 20005KT 150V250 9999 FEW029 17/10 Q1017 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-11-06T15:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","52","63",,,,,"68",,"FEW:02 25",,"6.21",,"VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061400Z 19005KT 130V250 9999 FEW025 17/11 Q1017 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
